LAB_0005,VAR_0001,VAR_0002,VAR_0003,VAR_0004,VAR_0005,VAR_0006,VAR_0007,VAR_0008,VAR_0009,VAR_0010,VAR_0011,VAR_0012,VAR_0013,VAR_0014,VAR_0015,VAR_0016,VAR_0017,VAR_0018,VAR_0019,VAR_0020,VAR_0021
874691,1,1,1,0,0,589,8668,53,21,6,142,13.554139,0.67959064,1607785.1,2766049,0.23589022,238.10838,10,106542.96,3130796,6354046
874965,0,0,1,0,0,3117,5467,24,11,3,1130,4.879571,0.78654283,1378928.1,4158395.5,0.8018825,999.3456,5,198857.27,3557963.8,1597766
875035,2,1,0,0,0,5799,3897,23,24,3,690,18.348337,0.57147783,1183634.2,7495873,0.99555135,72.07718,4,121.55374,33209.71,3549630.8
875208,1,0,0,0,0,7767,5,10,31,4,4947,20.69919,0.37009797,823257.75,3462747.5,0.46381935,932.41644,0,11772.661,876684.44,7832169.5
876711,0,2,2,0,0,4455,6334,51,1,1,4920,17.825554,0.19557066,1968315.2,5692508,0.20731194,324.29504,9,101572.21,262581.16,1281236
877016,1,1,2,0,0,5709,229,14,51,7,3585,36.642643,0.7611597,2266868.8,374188.5,0.54772085,920.7122,4,68413.734,2151290.8,3961556.5
878810,2,1,2,0,0,9085,1222,66,29,3,1533,27.648817,0.16863132,2008406.4,6936437,0.63388616,1151.2445,4,192984.88,3559255.8,11707959
879275,0,2,2,0,0,6918,8963,69,57,4,232,6.0030193,0.9497239,2121329,3025902,0.48890793,1190.4598,10,133043.97,169975.12,2600750.2
881093,1,1,0,0,0,1091,9797,56,3,0,4362,32.799942,0.6320208,1916053.8,7670417,0.9850104,1588.518,5,78886.09,1881909.6,6472097.5
881427,0,1,0,0,0,5020,5476,91,2,2,2807,32.705307,0.61891866,1797402.4,874605.56,0.09271078,606.51825,11,50211.953,3431243.2,10520407
881498,0,2,2,0,0,313,3931,6,57,3,3304,18.98312,0.45364076,376169.78,2924926.5,0.21273029,1411.7952,9,88644.65,1290750,3092517.2
881559,0,2,1,0,0,4112,7135,19,16,7,2503,24.679419,0.21870811,619792.9,1635684.4,0.5160659,353.0877,7,93914.86,3294949.2,12303445
881911,2,1,0,0,0,9438,8589,71,25,2,2140,28.707106,0.04551191,789658.4,7148693,0.31747472,689.8981,10,173312.67,2878044,4387943
881963,2,1,1,0,0,3218,8395,21,2,6,4930,14.498824,0.34854192,2000536.8,3686027,0.008055101,1251.39,6,9721.246,536529.44,2779271
885277,1,2,2,0,0,8695,3592,62,0,2,4066,8.5452385,0.059718482,95571.266,7532490,0.23217767,1393.772,11,193158.6,1784397.4,8602236
885523,1,0,2,0,0,9112,6857,90,31,1,1678,35.806942,0.6716022,1817236,863586.3,1.0280486,1133.8237,7,103638.07,2135571.5,11809156
885890,0,0,1,0,0,4626,6581,26,6,3,3785,36.686848,0.06427595,2647925.8,3096117,0.9278293,642.3083,10,134340.77,656431.94,5870848
885949,1,1,2,0,0,962,4554,87,0,3,697,17.21205,0.34709096,2050020.1,2523721,0.7251325,257.1389,5,72800.305,1203693.9,1520996.5
886282,2,0,2,0,0,8143,4459,7,43,2,1135,12.661824,0.4660598,2021765.8,1585602,0.49240813,1220.1946,5,219604.83,1489434.9,6668740
887819,0,2,1,0,0,9988,708,74,51,6,563,32.089504,0.23138602,2018444.6,4469808.5,0.7397115,513.7763,8,205408.02,1773504.8,498586.72
889216,0,0,0,0,0,8515,2594,80,49,0,3950,19.811707,0.702771,1019873.7,8459451,0.48173338,1356.3973,1,113690.29,557193.44,1324652.2
889768,1,0,0,0,0,9234,8398,22,43,5,2516,3.4447563,0.67692703,1391372.1,1642636,0.23003465,1374.2214,6,94449.68,1257302.9,11149795
890238,2,0,0,0,0,9834,3037,91,37,0,4405,1.5622876,0.683036,975331.94,2084116.1,0.12523305,726.05414,10,199252.11,2348319.2,12200259
892606,0,0,0,0,0,9956,6865,37,28,3,1456,2.839255,0.20855787,2571740,699206.75,0.36246502,1439.6029,4,173998.94,1507143.4,12037934
894004,0,2,2,0,0,110,3729,29,41,1,1962,9.916435,0.8873012,1886431.2,2122104.2,0.31797844,857.71436,7,63389.96,305000.7,7539367.5
897494,0,2,1,0,0,4616,5459,67,48,7,3250,27.037136,0.8380577,749267.6,7187147.5,0.085092604,888.9847,2,140958.9,1071785.9,4778725.5
897768,2,2,2,0,0,8503,5703,50,42,0,3123,18.37891,0.2047519,21972.045,2502501.8,0.96089745,196.0226,2,11495.781,727807.4,3821531
897956,0,1,1,0,0,5205,8585,72,55,5,4895,19.336737,0.24992144,721044.25,6059969,1.0254537,1593.138,9,8111.426,3317283.8,5326003
898116,0,1,2,0,0,3208,3665,20,25,2,151,18.01247,0.380234,2501015,601601.94,1.0020808,889.7812,0,17406.625,2171824.5,10950111
898135,1,1,1,0,0,8454,5677,41,17,3,4966,19.955563,0.32755056,2712654.5,1653113.5,0.41360128,1559.2438,9,93877.84,1475326.2,2765872.2
898430,0,2,0,0,0,7856,4422,90,35,6,3012,10.597832,0.31132978,2288133.2,3509299.8,0.8836268,1555.9935,2,69661.68,3280086.8,10781798
900120,2,2,1,0,0,6240,9428,99,0,0,4287,4.2483244,0.59972656,590451,8276668,0.5244321,962.15,8,130634.23,3530511.2,1930162.1
900458,1,2,2,0,0,5668,8670,91,1,3,3907,24.149895,0.002571028,2651186.8,7281229.5,0.6320713,1010.31506,11,127548.234,2811342.8,2926150.5
902314,1,0,2,0,0,8935,4843,34,30,3,2719,8.012472,0.48096475,243223.28,873851.44,0.7132913,1317.7866,10,42140.93,2638255,1836604.2
902384,1,1,0,0,0,9870,8342,29,16,7,4734,5.7814198,0.5347664,2488761.8,3393184.2,0.11686712,1103.946,9,202562.02,1477790.2,5259437
903434,0,0,0,0,0,2186,2276,36,26,7,4578,24.72369,0.05842441,2204319.2,2815174.8,0.16224356,990.4529,5,69134.94,2731253.5,2338960.8
905211,0,1,0,0,0,9825,1489,28,34,0,4612,7.719923,0.09042993,548854.1,1361434.8,0.25192896,1097.2164,2,216329.33,1906566.8,8724906
905238,1,2,0,0,0,6047,7515,34,27,3,1095,13.832327,0.6025568,2704467.8,4165742.8,0.58687544,911.85925,7,48499.02,3290836,11565102
907615,2,2,1,0,0,8859,8516,32,37,6,1483,25.579494,0.48046252,2415926.5,7018786,0.8707038,159.39789,1,80681.44,3321094.2,11060513
907659,2,1,2,0,0,6264,4250,49,20,7,2450,18.624634,0.28448445,2496035.5,5237152.5,0.110931784,483.4012,2,126542.82,3328421.8,9802086
909218,1,1,2,0,0,2502,8603,100,41,6,1293,12.980471,0.14003703,2491555.8,1877718.9,0.91241765,1543.0057,4,131957.4,2124835,6520162
909913,0,0,2,0,0,4957,5974,41,11,6,2158,7.271882,0.92088884,1414633.5,4637503.5,1.000211,353.75128,6,76993.2,3568696.5,10364982
914334,0,0,2,0,0,10006,8441,20,36,5,3441,9.948879,0.77031225,2079611.6,8857986,0.63344234,228.2239,1,187073.88,1908053.5,151220.5
914963,0,2,2,0,0,5266,1499,20,51,5,2406,13.401503,0.9673279,1902601.2,7136342.5,0.48750836,916.72314,5,155832.5,3247969.2,10651173
916333,1,2,1,0,0,9104,1061,89,7,5,271,10.436734,0.6393445,404857.38,6089498.5,1.0149355,845.7005,8,111316.22,2953040,9047410
916685,2,0,2,0,0,6043,2692,86,26,3,3698,28.33712,0.8611107,2019125.4,6077351.5,0.8861514,1214.5613,5,177138.58,2136598.5,2505873.5
917168,2,2,2,0,0,657,3221,33,57,3,1334,13.331961,0.46448424,107500.71,8407692,0.6677162,1453.8213,0,31851.514,1370694.1,7901987.5
919389,2,1,2,0,0,9866,7176,84,56,3,3849,24.947084,0.09001549,2697908,8129995.5,0.48493588,1361.1394,11,118598.31,4505.54,3936708
921506,0,1,1,0,0,8652,206,75,35,2,2539,29.921701,0.6084872,972535.94,4261853.5,0.006075921,1041.1896,6,43024.76,1722326,9042566
921525,1,1,2,0,0,6412,1543,35,22,7,3642,3.0031638,0.09871587,1995493.1,5170685.5,0.636696,80.14891,2,43505.957,266051.53,5091444
922476,1,0,1,0,0,8572,4498,87,22,3,85,17.431717,0.001572641,2600037.8,2915474.8,0.44842714,1506.5707,0,165245.11,916101.9,6295822.5
923117,0,2,1,0,0,955,2588,12,32,7,1143,30.510666,0.29060784,2089966.6,403618.47,0.2013531,774.86414,11,99695.24,2005184.1,1601003.8
923524,1,0,0,0,0,5210,7558,82,56,0,1362,12.0714245,0.90598863,466207.28,3891556.8,0.24063085,940.34985,2,38688.184,1123554,11719630
923884,2,1,0,0,0,5979,6628,47,5,1,2240,17.485445,0.75008804,1632744.6,4805695.5,1.0092435,1388.7074,0,8148.7876,1340582.5,2814342
926409,1,2,1,0,0,3179,3933,13,11,5,1092,16.868866,0.4684038,207705.31,830517.6,0.5557736,548.8922,4,80907,2687634,12862629
926963,2,2,1,0,0,1413,2482,65,51,4,4476,4.140682,0.8553568,2383576,5838981,0.8993605,292.96793,7,112432.62,3112111,11666016
928067,1,0,1,0,0,8390,4761,88,43,7,4217,12.680503,0.8076608,1214633.1,4552377,0.62569314,1485.1693,5,39774.74,2820426.5,2182287.8
928603,1,1,2,0,0,8656,7821,7,31,7,4697,14.960935,0.08904947,2241926.8,8961448,0.34493688,433.83755,3,17269.764,2671938,11497078
928695,0,0,1,0,0,8175,449,48,14,7,968,23.241734,0.79238826,2384304.8,7359105.5,0.9953088,335.8987,6,11608.296,961617.3,7023214.5
931935,0,1,1,0,0,5115,1007,35,52,4,276,6.6223907,0.91281235,1991250.9,4764815,0.002898844,1010.9806,2,52454.664,425642.75,2113502.8
932609,0,0,1,0,0,8679,4445,76,19,5,1853,30.100647,0.06015821,2441891.8,6549852,0.91506326,706.2545,1,166683.6,2060302,2482985.2
932913,2,1,1,0,0,2187,1873,12,32,5,2344,33.857525,0.93156534,483036.8,2361222.5,0.9221488,1220.4204,2,37979.004,3032780.8,10667252
933545,0,1,1,0,0,4180,4200,91,45,4,1833,33.01747,0.4605636,427451.9,3755780.8,0.77318895,1507.8602,3,186927.23,3456690,10750471
933791,0,2,1,0,0,5415,134,80,50,2,1634,7.2051277,0.37131947,2429226.2,8345150.5,0.29049543,111.722694,3,211414.55,307419.94,638231.4
935305,1,2,1,0,0,8659,1307,10,48,4,4951,17.265171,0.053837273,941961.8,458210.38,0.65506744,895.7115,11,161765.11,172010.55,4616282.5
936319,0,2,1,0,0,5769,8590,44,39,1,2192,7.8810077,0.834594,2207072,4912661.5,0.3111787,1426.3917,9,52934.855,559607.4,9515143
937963,2,0,0,0,0,5632,5293,18,13,7,3198,3.7851093,0.12068232,415392.38,6961458.5,0.81101006,942.8478,6,63843.65,2594529.5,11692445
938130,2,2,1,0,0,2503,1850,19,6,0,116,34.15289,0.696452,229600.89,191109.48,0.31069598,922.4478,5,154458.67,2859190.5,11136292
938720,2,0,1,0,0,603,1192,63,5,1,1586,5.6046233,0.9628452,772738.4,6261301,0.049981706,1089.3403,9,178345.44,3038634.5,407204.7
939874,0,0,2,0,0,5872,4569,39,18,7,3890,23.825842,0.8072495,1713097,4393004.5,0.8365862,243.99712,2,5386.651,622808.56,10178280
941442,1,1,1,0,0,9353,8811,30,15,5,8,30.117756,0.5538678,28027.469,6513441,0.5876719,392.59814,3,68038.92,1274105.8,1684419.2
941557,2,2,1,0,0,1778,4134,67,51,5,2130,20.584696,0.6159693,1740824.9,1403771.8,0.99771297,1413.3922,8,111811.2,3271870.5,12834375
941706,0,0,1,0,0,2045,9640,82,56,0,1773,18.985098,0.44113427,791276,3966178.2,0.75066704,1201.1232,2,144263.03,2087226.5,7570444.5
942031,2,1,1,0,0,380,4196,4,55,0,2729,12.0598545,0.8205191,1125536.8,2052239.8,0.6188268,680.255,11,62352.074,1251895.1,12779543
942953,1,2,2,0,0,599,7109,10,44,5,1207,30.928026,0.42329216,573089.6,2378557.2,0.9447606,729.2488,8,64029.777,2703306.2,7604706
943171,2,0,0,0,0,3510,7186,59,38,7,2281,31.035599,0.6622043,1804478.9,6435436,0.52627355,965.0078,11,64712.258,431510.06,3432520.8
943863,2,2,1,0,0,8421,3458,96,16,6,1010,29.735847,0.85506445,474207.12,3746589,0.144535,778.4547,6,110666.58,1961293.2,4138936.5
944153,1,2,2,0,0,1756,3664,91,18,3,12,11.296228,0.7371879,1989627.2,6136450.5,0.30230978,691.079,8,29925.656,1911850.6,3126518
944729,0,2,1,0,0,4534,4866,84,13,7,3567,10.51203,0.06715387,1520553,1730424.1,0.59213823,1729.7063,11,95953.78,2241570.8,781952
945712,2,0,2,0,0,6806,3805,85,13,2,1175,11.951026,0.57158023,106418.9,5266830.5,0.097000845,267.17184,3,65466.152,524516.3,1207987.8
946624,0,2,2,0,0,6911,1972,74,57,4,130,35.760414,0.34632954,1824310.4,8927842,0.512351,978.18835,5,172218.94,2639332,1279975.5
948190,2,2,0,0,0,5682,4975,56,57,5,1120,9.817655,0.57318395,1404610.6,2342106.2,0.47008938,1440.9242,0,217906.88,999270.9,12307492
948382,2,2,2,0,0,4894,9394,79,26,0,2408,34.342365,0.6606378,2280071.8,2788256,0.8986744,1627.548,4,194221.7,1212850,12574043
948544,2,1,0,0,0,8775,8687,54,12,3,4734,30.107437,0.36838806,981532.56,4191988.5,0.91017807,1738.8137,7,87800.625,2061500.8,10698451
948658,2,2,2,0,0,695,9944,43,44,3,814,9.86447,0.5738123,1541126.4,5090269.5,0.7630585,1134.1941,8,164495.92,554054.8,5719887
948665,2,2,0,0,0,4592,1530,61,37,3,632,4.3830442,0.65991116,154017.3,6423733,0.72270674,353.82993,8,192055.3,2687283,9515973
948987,1,2,2,0,0,683,970,92,5,7,3179,34.212067,0.28448805,1622699.9,7019488.5,0.98862594,234.49695,6,54151.14,2175474.5,6658550
949135,2,1,1,0,0,2224,3023,45,16,1,4838,22.81858,0.53665274,2468181.5,4026762.5,0.5487679,150.93916,11,62962.992,1243605.8,5098480
949281,1,2,1,0,0,8489,8303,60,58,1,705,19.109972,0.65396535,2173438.2,2776008.5,0.9504696,512.62537,7,93580.35,3255383.5,1136795.5
950084,0,1,0,0,0,1151,1334,31,51,1,190,36.648098,0.21719073,1175455.6,11216.344,0.9656901,1318.9834,10,220453.42,2541363,3662834.8
951550,0,0,0,0,0,3924,3758,92,17,4,4498,2.7103825,0.11611574,713151.5,7625462,0.27467155,1135.3796,9,181752.78,2171627,7109964
953353,0,1,0,0,0,8370,9643,39,13,1,130,16.157015,0.24686833,2446571.2,2291674.8,0.6824635,1642.8986,1,89780.18,2345438.5,8686274
953719,2,1,2,0,0,1688,5650,52,12,7,4743,9.101339,0.5559298,1835377,3230143.2,1.0023057,1111.2235,10,138830.53,1693246.5,1198055
954112,0,1,0,0,0,2775,6202,73,20,7,4502,15.770418,0.57004094,2228382.8,3975407,0.81918216,487.41263,6,73814.15,2348236.5,5989235.5
954144,0,0,2,0,0,7476,8881,39,31,1,4539,8.292294,0.8339244,286986.62,8148191,0.58254576,599.55524,7,96995.21,601270.06,7432979.5
954539,2,2,1,0,0,4141,3457,100,57,0,417,18.280893,0.45707437,1460831,3432591.2,0.54777324,707.59863,11,87343.28,3490506.5,2331618.2
956118,0,1,0,0,0,5385,4379,29,12,1,1451,25.744299,0.33042756,178461.67,7298314,0.20254192,1395.1626,5,110301.58,969392.56,5818248.5
957658,2,1,2,0,0,1133,5263,66,48,2,4608,13.104666,0.77635586,2485314.2,9090666,0.33467674,1029.5337,9,178744.78,2659650,385464.66
958172,1,1,0,0,0,9242,8024,0,23,5,247,9.263279,0.96410817,1272768.9,1085991.2,0.37185228,1784.8491,7,117943.086,1053176,12619279
958434,2,0,1,0,0,7020,1673,34,34,0,2234,32.37872,0.23377071,1410251.5,1275087,0.36714965,85.41978,11,87288.555,1803770.2,9858425
959892,0,1,1,0,0,4574,782,37,11,2,4124,8.917295,0.6404302,2674331.5,8173737.5,0.40579867,1610.6003,10,115190.35,2843163.2,786440.1
960151,0,1,1,0,0,7118,5245,48,43,1,375,32.779175,0.6095671,1592537.9,954736.8,0.5454223,478.596,10,220471.38,204152.77,3329572.2
960738,1,0,0,0,0,8119,7804,36,39,5,2434,11.176271,0.8516809,2314416.2,6532091.5,0.8991402,908.3281,3,143539.58,21346.365,10819295
961513,2,2,2,0,0,8643,6483,32,54,4,3904,21.19584,0.059091598,1913203.1,3093702.2,1.0222386,286.47815,11,172217.61,1988853.8,2241789.5
961732,0,2,1,0,0,5641,1632,64,26,7,754,33.819397,0.20973115,122032.91,7674548.5,0.37815768,751.8439,9,56712.406,3254887,5833116.5
962272,2,1,2,0,0,3414,5840,37,5,7,1915,30.992966,0.075187005,1736824,8302606,0.31167692,705.72504,8,52246.32,633444.2,3726104
965128,2,1,1,0,0,3232,4437,25,37,0,2177,33.56272,0.5157707,322576.47,386157.9,0.15953049,154.76636,6,34769.65,175893.72,7633950
965926,0,1,1,0,0,1943,4739,78,7,6,3821,2.7230403,0.37489077,1166817.9,1775476.4,0.39456546,577.4564,0,48018.535,1263482.2,3962953.2
967080,0,0,1,0,0,9743,1783,56,21,7,4290,13.148536,0.7111993,2206200,5463876.5,0.25557926,516.1404,11,187011.17,3446609,316106.25
967307,2,2,0,0,0,60,1204,87,27,7,1369,26.27488,0.43474653,195893.95,4071223,0.4548172,80.318214,0,16731.953,1996938.2,5981446.5
967430,1,1,0,0,0,5398,4458,87,7,0,1921,11.79055,0.04623529,1043356.1,3363767.5,0.7019389,59.119534,2,184291.62,2611455,3097871
967673,2,2,1,0,0,7743,3918,91,9,5,233,11.093582,0.001414986,1176258.8,4569538,0.41545913,221.48544,3,28811.812,1591110,3185327.2
967772,2,0,1,0,0,1479,9034,74,4,7,1101,5.1484785,0.3831396,494646.88,1557526.1,0.31152657,446.0605,7,160559.69,177910.84,1777005.6
969564,0,1,2,0,0,5268,2656,66,17,6,486,27.700823,0.16115125,1063127,4580796,0.93802863,1488.8881,0,133035.6,1431759.8,5641545.5
969959,2,0,2,0,0,132,3577,74,54,5,1883,30.546997,0.9724303,820489.2,2292772.5,0.64520514,985.42975,3,183175.3,603902.75,2911017
969969,2,2,0,0,0,9519,9246,94,30,0,4981,10.898709,0.46821195,171223.94,5622815,0.9931678,804.6112,0,83980.516,918822.9,5886453
970381,1,2,2,0,0,1231,6629,10,9,4,581,18.77728,0.37836206,2238714.5,3125766.5,0.14788546,1677.9114,11,106019.08,698561.9,3710830
970563,0,0,0,0,0,7128,5699,78,30,5,3084,6.8233223,0.71870124,1543387.4,4189832.5,0.7761217,1193.3549,10,31791.05,3291378.8,8712185
971324,2,0,0,0,0,6309,6268,39,30,5,1844,35.68504,0.76254815,2281774.2,3274548.8,0.005844654,233.685,10,71958.64,3007328.5,7687956.5
975017,1,1,2,0,0,3086,3966,20,23,7,1931,22.721395,0.89898354,1197507.8,709090.75,0.14324993,382.3383,9,10045.987,1513861.6,4495691
975330,1,1,1,0,0,9329,5418,21,52,3,4624,8.365541,0.0603418,238781.05,951325.56,0.23895656,1604.6448,9,21612.543,213957.72,3242912
975421,2,0,0,0,0,6949,5334,35,38,6,3867,2.5169373,0.074164376,2677020.5,4255436.5,0.97001785,268.50778,5,78980.125,2689770,4475791
975547,2,1,0,0,0,9734,40,9,24,1,1289,21.12876,0.57873213,1282865.9,7780223.5,0.44393784,1256.9518,10,211272.95,777327.6,10943507
977888,2,2,1,0,0,9230,3066,50,2,1,625,24.237085,0.044692263,1715425.1,4480413,0.17476371,435.0894,2,222577.62,1415896.8,8384655.5
979022,0,0,0,0,0,54,3973,72,6,1,3613,9.631874,0.8655008,415737.25,2457063.5,0.4327435,217.23007,9,126145.43,157952.42,11885579
980196,0,2,1,0,0,1751,6617,100,0,3,4330,15.310164,0.6724234,1167072,8384103.5,0.22605939,55.983067,6,215959.94,338697.66,837561.8
981159,0,1,2,0,0,8526,9097,71,52,5,3583,9.738053,0.8184077,2264519.8,7508625,1.0132328,1171.7473,6,76720.836,1987799.5,8772010
981740,0,1,1,0,0,4720,5672,0,6,2,61,32.65399,0.80252355,2443645,8038907.5,0.82491916,1741.2413,7,75895.266,483770.06,1869878
983379,0,1,0,0,0,5443,2642,37,17,6,1113,13.816451,0.6099099,505500.12,7634747,0.5218499,289.25565,7,46919.797,415946.97,9785977
984127,2,0,2,0,0,4200,4663,98,39,4,2267,24.750729,0.8100196,1953569.9,2866642.8,1.0297357,469.5357,3,64235.67,2730820.8,10532625
984471,2,0,1,0,0,4541,5374,23,28,0,2258,34.528587,0.062133376,1370669.9,9055022,0.36297476,629.6551,3,81755.305,694910.44,1920366.4
986044,1,2,1,0,0,8311,1122,68,26,5,3727,28.683878,0.4310259,561139.1,8765878,0.56058615,444.39066,1,9187.425,1574954.6,5310309
991447,0,1,0,0,0,9256,2745,3,16,1,3461,29.990002,0.3741698,101919.59,8756038,0.21717764,683.5601,4,1315.9998,236913.52,12186843
991459,0,1,2,0,0,1703,8824,78,24,5,3838,11.17122,0.27896234,1931132.6,1881821.2,0.07931327,74.71121,9,165995.17,237072.67,12633095
991575,0,0,0,0,0,3146,3021,58,9,2,1463,2.4304843,0.44454366,1026774.94,7757185,0.28212187,1275.3584,1,25899.611,1616774.8,3252108
991865,1,2,2,0,0,8528,833,13,33,3,4406,11.542815,0.34143415,921687.5,5519153.5,1.0275755,1628.8713,10,71184.95,2628562,8152415
992014,2,2,2,0,0,10002,7078,35,9,2,1005,12.312105,0.44388512,1368196.8,6632099.5,0.60227805,869.14246,1,175522.47,203421.45,7663021.5
992164,2,2,1,0,0,7601,9116,6,25,6,1774,32.006332,0.08635899,1952777.5,8035618.5,0.26135287,1336.5262,4,162163.66,3301898,11045536
992521,2,1,1,0,0,7765,6751,96,19,0,629,9.423769,0.75196546,1104102.6,6641567,0.32212964,345.79575,3,223156.14,158666.92,1285527
993880,0,1,1,0,0,9311,3945,78,26,0,4179,17.575783,0.026324784,2608311.8,4129409,0.123198,128.46988,8,149357.9,3059305,10516434
994042,0,1,1,0,0,9494,7376,46,31,2,2325,25.086363,0.5761422,1777652.4,7592483,0.9672851,959.3795,7,14399.184,559561.44,12929383
995340,1,2,0,0,0,3970,1190,25,41,2,3507,3.6388817,0.9268637,1259040.5,5799679.5,0.5369271,1301.9629,5,223169.88,816328.25,2725220
995362,2,0,0,0,0,7811,4347,43,38,7,629,10.042585,0.32518098,466469.6,2274720.8,0.27710032,642.26825,3,5127.5674,2330605.2,4040776
996309,0,0,2,0,0,9671,4583,61,29,2,2140,18.183771,0.6030735,1133249.9,1056411.4,0.4843764,1414.3104,3,152164.3,2941912.2,11415401
997000,2,0,0,0,0,1219,9440,80,38,6,2626,35.584404,0.3125938,1559511.8,9062151,0.57668656,411.033,4,126265.016,19413.717,9609160
997293,2,2,0,0,0,1551,2082,13,50,4,2824,35.431686,0.47939008,1004985.75,384161.56,0.910167,228.00847,10,19671.566,135111.72,11157500
997330,1,2,2,0,0,1538,9722,69,58,3,4171,30.015718,0.5161698,330872.5,8747691,0.5651101,1659.4259,9,133295.72,3455594.2,7333361.5
999770,0,1,1,0,0,4490,2543,49,48,0,1907,33.110294,0.57200605,1523458.5,8289601,0.57490015,1664.6842,0,127976.516,1319062.9,4769117.5
999775,0,2,0,0,0,9215,2089,95,33,5,1766,5.5368686,0.8344645,723943.7,2835752.8,0.2710707,1598.0594,9,106314.02,1870745.9,821192.56
999871,2,1,0,0,0,5710,627,10,54,3,3181,7.0054083,0.9605946,199587.72,411783,0.34871402,180.27406,5,156215.62,2089059.5,7970032.5
